experiment_id,image_pair,resolution,lambda,blur,reach,splatting,t,psnr,delta_e,tearing_pct,coverage,mass_error,sharpness,compute_time_total,compute_time_per_frame,sinkhorn_time,interpolation_time,memory_allocated_gb,memory_max_allocated_gb,regime,mean_displacement,max_displacement,std_displacement,mean_divergence,mean_curl,mean_laplacian,smoothness_score
64,salameche_strawberry,64,1.0,0.07,0.15,True,0.5,9.791303388952773,34.813133239746094,0.0,0.99365234375,0.033489009027681635,0.03880179300904274,0.28739452362060547,0.28739452362060547,0.28739380836486816,7.152557373046875e-07,0.0793088,8.873975296,,,,,,,,
65,salameche_strawberry,64,1.0,0.07,0.3,True,0.5,11.707719089944346,29.38970375061035,0.0,1.0,0.03132152197000305,0.04159320518374443,0.32178640365600586,0.32178640365600586,0.32178616523742676,2.384185791015625e-07,0.085410304,8.873975296,,,,,,,,
66,salameche_strawberry,64,1.0,0.07,0.5,True,0.5,12.461065846258613,27.68309783935547,0.0,1.0,0.020571711918436913,0.04164822772145271,0.3697338104248047,0.3697338104248047,0.3697333335876465,4.76837158203125e-07,0.09240576,8.873975296,,,,,,,,
67,salameche_strawberry,64,1.0,0.07,0.7,True,0.5,12.52273558623603,27.664278030395508,0.0,1.0,0.009006402138955817,0.03966063633561134,0.4768998622894287,0.4768998622894287,0.4768993854522705,4.76837158203125e-07,0.10289152,10.3080832,,,,,,,,
68,salameche_strawberry,64,1.0,0.07,1.0,True,0.5,12.290148743731535,28.321382522583008,0.0,1.0,0.008145771878207092,0.03862171247601509,0.5226075649261475,0.5226075649261475,0.522606372833252,1.1920928955078125e-06,0.099218432,10.3080832,,,,,,,,
69,salameche_strawberry,64,1.0,0.1,balanced,True,0.5,12.157471146320592,28.760967254638672,0.0,1.0,0.019498929580264508,0.03778684139251709,0.5985310077667236,0.5985310077667236,0.5985302925109863,7.152557373046875e-07,0.115474432,15.08466176,,,,,,,,
70,salameche_strawberry,64,1.0,0.1,0.01,True,0.5,7.548609296937364,47.26206970214844,0.0,0.950927734375,0.37663207227031237,0.011841217055916786,0.2842600345611572,0.2842600345611572,0.284259557723999,4.76837158203125e-07,0.078501888,15.08466176,,,,,,,,
71,salameche_strawberry,64,1.0,0.1,0.02,True,0.5,7.668150366770399,46.01012420654297,0.0,0.953369140625,0.3078664479528755,0.013204744085669518,0.26879048347473145,0.26879048347473145,0.26878905296325684,1.430511474609375e-06,0.078583296,15.08466176,,,,,,,,
72,salameche_strawberry,64,1.0,0.1,0.05,True,0.5,8.055088657976638,41.375732421875,0.0,0.9638671875,0.12118110590313477,0.01632656343281269,0.26064634323120117,0.26064634323120117,0.26064538955688477,9.5367431640625e-07,0.079193088,15.08466176,,,,,,,,
73,salameche_strawberry,64,1.0,0.1,0.1,True,0.5,8.933122392830038,37.7048454284668,0.0,0.9833984375,0.06039895712467589,0.028362590819597244,0.2813851833343506,0.2813851833343506,0.2813844680786133,7.152557373046875e-07,0.081316864,15.08466176,,,,,,,,
74,salameche_strawberry,64,1.0,0.1,0.15,True,0.5,10.23363198391795,33.24980545043945,0.0,0.994873046875,0.005974684664063132,0.036977313458919525,0.30759382247924805,0.30759382247924805,0.30759334564208984,4.76837158203125e-07,0.083968,15.08466176,,,,,,,,
75,salameche_strawberry,64,1.0,0.1,0.3,True,0.5,11.75214345312877,29.36956024169922,0.0,1.0,0.03547038085380218,0.04125714674592018,0.41266703605651855,0.41266703605651855,0.41266608238220215,9.5367431640625e-07,0.09504512,15.08466176,,,,,,,,
76,salameche_strawberry,64,1.0,0.1,0.5,True,0.5,12.55800391538882,27.599454879760742,0.0,1.0,0.017764875645613326,0.04092804715037346,0.6183474063873291,0.6183474063873291,0.6183466911315918,7.152557373046875e-07,0.115758592,15.432421376,,,,,,,,
77,salameche_strawberry,64,1.0,0.1,0.7,True,0.5,12.599112904570141,27.6124210357666,0.0,1.0,0.007159586160728535,0.03919859230518341,0.9389424324035645,0.9389424324035645,0.9389417171478271,7.152557373046875e-07,0.128057344,19.764192768,,,,,,,,
78,salameche_strawberry,64,1.0,0.1,1.0,True,0.5,12.35935239269966,28.11695098876953,0.0,1.0,0.008771299064065395,0.03833429887890816,0.7716131210327148,0.7716131210327148,0.7716124057769775,7.152557373046875e-07,0.121825792,19.764192768,,,,,,,,
80,salameche_strawberry,64,1.0,0.15,0.01,True,0.5,8.308635012704428,40.28739547729492,0.0,0.998046875,0.16038340252009023,0.013527647592127323,0.3759653568267822,0.3759653568267822,0.375964879989624,4.76837158203125e-07,0.09240576,19.764192768,,,,,,,,
81,salameche_strawberry,64,1.0,0.15,0.02,True,0.5,8.349781326759246,40.07244110107422,0.0,1.0,0.15369521184654628,0.01367377769201994,0.3670156002044678,0.3670156002044678,0.36701488494873047,7.152557373046875e-07,0.09268224,19.764192768,,,,,,,,
82,salameche_strawberry,64,1.0,0.15,0.05,True,0.5,8.673996388529607,38.82417678833008,0.0,1.0,0.11777317207761076,0.015288406983017921,0.3851191997528076,0.3851191997528076,0.3851184844970703,7.152557373046875e-07,0.094502912,19.764192768,,,,,,,,
83,salameche_strawberry,64,1.0,0.15,0.1,True,0.5,10.318365580954937,32.742713928222656,0.0,1.0,0.019294427835329742,0.011775130406022072,0.4046614170074463,0.4046614170074463,0.404660701751709,7.152557373046875e-07,0.098832896,19.764192768,,,,,,,,
84,salameche_strawberry,64,1.0,0.15,0.15,True,0.5,10.94809449106809,31.215953826904297,0.0,1.0,0.08775744614415046,0.03914078325033188,0.46136021614074707,0.46136021614074707,0.46135973930358887,4.76837158203125e-07,0.105046016,19.764192768,,,,,,,,
119,salameche_strawberry,32,1.0,0.03,0.1,True,0.5,10.371090471960265,31.170059204101562,0.0,1.0,0.0018301576465244885,0.05861274525523186,0.10241436958312988,0.10241436958312988,0.10241365432739258,7.152557373046875e-07,0.012780032,20.151369216,,,,,,,,
120,salameche_strawberry,48,1.0,0.03,0.1,True,0.5,8.25773664349977,40.404788970947266,0.0,0.9761284722222222,0.015155023273127137,0.052929602563381195,0.10306525230407715,0.10306525230407715,0.10306453704833984,7.152557373046875e-07,0.029950976,20.151369216,,,,,,,,
121,salameche_strawberry,64,1.0,0.03,0.1,True,0.5,8.732960287020184,38.43532943725586,0.0,0.963134765625,0.04701942564068079,0.03510678932070732,0.2788727283477783,0.2788727283477783,0.278872013092041,7.152557373046875e-07,0.076159488,20.151369216,,,,,,,,
122,salameche_strawberry,96,1.0,0.03,0.1,True,0.5,8.573986452949473,39.19637680053711,0.0,0.8927951388888888,0.17898805269810192,0.021870454773306847,1.1304805278778076,1.1304805278778076,1.1304800510406494,4.76837158203125e-07,0.350779904,20.151369216,,,,,,,,
123,salameche_strawberry,128,1.0,0.03,0.1,True,0.5,8.247199273177843,41.22050476074219,0.0,0.84326171875,0.2256390573542752,0.013683358207345009,3.389146089553833,3.389146089553833,3.3891448974609375,1.1920928955078125e-06,1.088921088,20.151369216,,,,,,,,
124,salameche_strawberry,160,1.0,0.03,0.1,True,0.5,8.231516585252775,40.93671417236328,0.0,0.84109375,0.2052558335737381,0.010587851516902447,8.10815167427063,8.10815167427063,8.108151197433472,4.76837158203125e-07,2.642907648,20.151369216,,,,,,,,
127,salameche_strawberry,64,1.0,0.01,0.1,True,0.5,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,Unbalanced_OT,0.13900499045848846,0.45519158244132996,0.07902853190898895,2.6017816066741943,1.2318495512008667,123.0898666381836,0.007817172116371025
128,salameche_strawberry,64,1.0,0.1,balanced,True,0.5,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,Entropy_Regularized,0.06921945512294769,0.30930495262145996,0.05266476422548294,1.2623889446258545,0.8121188282966614,60.7545280456543,0.015666851099589377
129,salameche_strawberry,64,1.0,0.03,0.3,True,0.5,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,Unbalanced_Entropy,0.09668906778097153,0.32997754216194153,0.059426598250865936,2.141413688659668,1.0715553760528564,115.90650177001953,0.008325044999372859
