experiment_id,image_pair,resolution,lambda,blur,reach,splatting,t,psnr,delta_e,tearing_pct,coverage,mass_error,sharpness,compute_time_total,compute_time_per_frame,sinkhorn_time,interpolation_time,memory_allocated_gb,memory_max_allocated_gb,regime,mean_displacement,max_displacement,std_displacement,mean_divergence,mean_curl,mean_laplacian,smoothness_score
66,salameche_pikachu,64,1.0,0.07,0.5,True,0.5,9.262911458668025,30.567956924438477,0.0,1.0,0.012597508038895734,0.06240583956241608,0.3797900676727295,0.3797900676727295,0.3797898292541504,2.384185791015625e-07,0.093395968,19.790350848,,,,,,,,
67,salameche_pikachu,64,1.0,0.07,0.7,True,0.5,9.256249968405621,30.57807159423828,0.0,1.0,0.011315579403793545,0.06236385554075241,0.3718736171722412,0.3718736171722412,0.3718733787536621,2.384185791015625e-07,0.09240576,19.790350848,,,,,,,,
68,salameche_pikachu,64,1.0,0.07,1.0,True,0.5,9.257044532069013,30.635330200195312,0.0,1.0,0.009509881291795043,0.06233940273523331,0.36588001251220703,0.36588001251220703,0.36587953567504883,4.76837158203125e-07,0.09240576,19.790350848,,,,,,,,
69,salameche_pikachu,64,1.0,0.1,balanced,True,0.5,9.602995811337314,30.396034240722656,0.0,1.0,0.014388549694816228,0.06029278784990311,0.5086736679077148,0.5086736679077148,0.5086731910705566,4.76837158203125e-07,0.109182976,19.790350848,,,,,,,,
70,salameche_pikachu,64,1.0,0.1,0.01,True,0.5,7.985713486913176,37.14504623413086,0.0,1.0,0.04543444576213685,0.06186484917998314,0.528397798538208,0.528397798538208,0.5283975601196289,2.384185791015625e-07,0.107085824,19.790350848,,,,,,,,
71,salameche_pikachu,64,1.0,0.1,0.02,True,0.5,8.03825979038961,36.9043083190918,0.0,1.0,0.04540979110346299,0.061840806156396866,0.5221254825592041,0.5221254825592041,0.522125244140625,2.384185791015625e-07,0.107085824,19.790350848,,,,,,,,
72,salameche_pikachu,64,1.0,0.1,0.05,True,0.5,8.290077463554095,35.72881317138672,0.0,1.0,0.044682535480553384,0.061815038323402405,0.5110476016998291,0.5110476016998291,0.51104736328125,2.384185791015625e-07,0.105539072,19.790350848,,,,,,,,
73,salameche_pikachu,64,1.0,0.1,0.1,True,0.5,8.78078416912926,33.32759094238281,0.0,1.0,0.031230181119712343,0.061709582805633545,0.49492788314819336,0.49492788314819336,0.49492764472961426,2.384185791015625e-07,0.103858688,19.790350848,,,,,,,,
74,salameche_pikachu,64,1.0,0.1,0.15,True,0.5,9.031713024305443,32.1335334777832,0.0,1.0,0.020398491998370294,0.06154605373740196,0.48688697814941406,0.48688697814941406,0.48688673973083496,2.384185791015625e-07,0.10325504,19.790350848,,,,,,,,
75,salameche_pikachu,64,1.0,0.1,0.3,True,0.5,9.221781766703776,31.18539047241211,0.0,1.0,0.010481070334855711,0.06134140118956566,0.4848778247833252,0.4848778247833252,0.4848778247833252,0.0,0.103175168,19.790350848,,,,,,,,
76,salameche_pikachu,64,1.0,0.1,0.5,True,0.5,9.263705876558074,30.95197105407715,0.0,1.0,0.007471952201320172,0.06126751750707626,0.49640941619873047,0.49640941619873047,0.49640917778015137,2.384185791015625e-07,0.104988672,19.790350848,,,,,,,,
77,salameche_pikachu,64,1.0,0.1,0.7,True,0.5,9.269074531038621,30.920812606811523,0.0,1.0,0.0062647828538096905,0.06125158816576004,0.49769020080566406,0.49769020080566406,0.49768948554992676,7.152557373046875e-07,0.104988672,19.790350848,,,,,,,,
78,salameche_pikachu,64,1.0,0.1,1.0,True,0.5,9.275477490124352,30.9419002532959,0.0,1.0,0.004809930760174705,0.06123766303062439,0.49025654792785645,0.49025654792785645,0.49025630950927734,2.384185791015625e-07,0.103758848,19.790350848,,,,,,,,
83,salameche_pikachu,64,1.0,0.15,0.1,True,0.5,8.729584132017514,33.62091827392578,0.0,1.0,0.021739728153416057,0.06016026809811592,0.7812528610229492,0.7812528610229492,0.7812526226043701,2.384185791015625e-07,0.128057344,20.221479936,,,,,,,,
84,salameche_pikachu,64,1.0,0.15,0.15,True,0.5,8.899565187715282,32.94120788574219,0.0,1.0,0.01565684441728771,0.06016913801431656,0.8868145942687988,0.8868145942687988,0.8868143558502197,2.384185791015625e-07,0.125960192,20.221479936,,,,,,,,
85,salameche_pikachu,64,1.0,0.15,0.3,True,0.5,9.105903070947319,32.1498908996582,0.0,1.0,0.00981982557226644,0.060147494077682495,0.7289855480194092,0.7289855480194092,0.728985071182251,4.76837158203125e-07,0.12386304,20.221479936,,,,,,,,
86,salameche_pikachu,64,1.0,0.15,0.5,True,0.5,9.17370537403879,31.901004791259766,0.0,1.0,0.008601635478712804,0.06012807413935661,0.7366173267364502,0.7366173267364502,0.736616849899292,4.76837158203125e-07,0.12386304,20.221479936,,,,,,,,
87,salameche_pikachu,64,1.0,0.15,0.7,True,0.5,9.196872962741839,31.823328018188477,0.0,1.0,0.008500403677429807,0.06012085825204849,0.734990119934082,0.734990119934082,0.7349896430969238,4.76837158203125e-07,0.12386304,20.221479936,,,,,,,,
88,salameche_pikachu,64,1.0,0.15,1.0,True,0.5,9.229907335242407,31.73788070678711,0.0,1.0,0.00970461901053697,0.060074273496866226,0.7707159519195557,0.7707159519195557,0.7707154750823975,4.76837158203125e-07,0.126403072,20.221479936,,,,,,,,
119,salameche_pikachu,32,1.0,0.03,0.1,True,0.5,9.055882171314362,34.40620040893555,0.0,1.0,0.048626270958325626,0.1212480440735817,0.03798937797546387,0.03798937797546387,0.037988901138305664,4.76837158203125e-07,0.013033472,20.455745536,,,,,,,,
120,salameche_pikachu,48,1.0,0.03,0.1,True,0.5,9.095082612551783,32.912315368652344,0.0,1.0,0.056545312305402363,0.08531754463911057,0.07224893569946289,0.07224893569946289,0.07224845886230469,4.76837158203125e-07,0.031588352,20.455745536,,,,,,,,
121,salameche_pikachu,64,1.0,0.03,0.1,True,0.5,8.772286848108221,33.57941436767578,0.0,1.0,0.06365401129024305,0.06563491374254227,0.27550840377807617,0.27550840377807617,0.27550816535949707,2.384185791015625e-07,0.080231936,20.455745536,,,,,,,,
122,salameche_pikachu,96,1.0,0.03,0.1,True,0.5,8.501648723160555,33.450164794921875,0.0,1.0,0.052407882486513305,0.04556558281183243,1.2632954120635986,1.2632954120635986,1.2632949352264404,4.76837158203125e-07,0.36962304,20.455745536,,,,,,,,
124,salameche_pikachu,64,1.0,0.01,0.1,True,0.5,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,Unbalanced_OT,0.05450541898608208,0.299153208732605,0.05123103782534599,1.3220242261886597,0.8062732815742493,78.57960510253906,0.012238718264124393
125,salameche_pikachu,64,1.0,0.1,balanced,True,0.5,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,Entropy_Regularized,0.06782060116529465,0.25313806533813477,0.03677403926849365,1.2157809734344482,0.8008125424385071,59.37057876586914,0.016028936132639157
126,salameche_pikachu,64,1.0,0.03,0.3,True,0.5,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,Unbalanced_Entropy,0.06651125848293304,0.29996219277381897,0.04994307830929756,1.3665921688079834,0.8632532358169556,76.45697021484375,0.01254912738357291
